action_resource_type_id,action_id,resource_type_id,required_flag,dependent_actions
21985,15197,1614,true,[]
21986,15198,1614,true,[]
21987,15199,1614,true,[]
21988,15200,1618,true,[]
21989,15201,2105,false,[ec2:DescribeVpcs]
21990,15202,2105,false,[]
21991,15203,1618,true,[]
21992,15204,2105,false,[]
21993,15205,2105,false,[]
21994,15206,1616,true,[]
21995,15207,2105,false,[]
21996,15208,1620,true,[ec2:DescribeVpcs]
21997,15209,1612,true,[]
21998,15210,1615,true,[]
21999,15211,2105,false,[]
22000,15212,2105,false,[ec2:DescribeVpcs]
22001,15213,2105,false,[ec2:DescribeVpcs]
22002,15214,2105,false,[ec2:DescribeVpcs]
22003,15215,2105,false,[]
22004,15216,1618,false,[]
22005,15216,1616,false,[]
22006,15216,1617,false,[]
22007,15216,1615,false,[]
22008,15216,1613,false,[]
22009,15216,1614,false,[]
22010,15216,1621,false,[]
22011,15217,1616,true,[]
22012,15218,1613,true,[]
22013,15219,1614,true,[]
22014,15220,1619,false,[]
22015,15220,1618,false,[]
22016,15220,1616,false,[]
22017,15220,1617,false,[]
22018,15220,1612,false,[]
22019,15220,1615,false,[]
22020,15220,1613,false,[]
22021,15220,1614,false,[]
22022,15220,2105,false,[]
22023,15220,1621,false,[]
22024,15221,1619,false,[]
22025,15221,1618,false,[]
22026,15221,1616,false,[]
22027,15221,1617,false,[]
22028,15221,1612,false,[]
22029,15221,1615,false,[]
22030,15221,1613,false,[]
22031,15221,1614,false,[]
22032,15221,2105,false,[]
22033,15221,1621,false,[]
22034,15222,1619,true,[ec2:DescribeVpcs]
22035,15223,1618,true,[]
22036,15224,1618,true,[]
22037,15224,1616,true,[]
22038,15225,1617,true,[]
22039,15226,1621,true,[]
22040,15227,1620,true,[ec2:DescribeVpcs]
22041,15228,1612,true,[]
22042,15229,1615,true,"[ec2:AssignIpv6Addresses, ec2:DescribeNetworkInterfaces, ec2:DescribeSubnets, ec2:ModifyNetworkInterfaceAttribute, ec2:UnassignIpv6Addresses]"
22043,15230,1614,true,[]
22044,15231,1624,true,[]
22045,15231,1883,false,[]
22046,15232,1631,true,[]
22047,15232,1883,false,[]
22048,15233,1624,true,[]
22049,15233,1883,false,[]
22050,15234,1632,true,[]
22051,15234,1883,false,[]
22052,15235,1631,true,[]
22053,15235,1883,false,[]
22054,15236,1631,true,[]
22055,15236,1883,false,[]
22056,15237,1622,true,[]
22057,15237,1883,false,[]
22058,15238,1628,true,[]
22059,15238,1883,false,[]
22060,15239,1623,true,[]
22061,15239,1883,false,[]
22062,15240,1883,false,[iam:PassRole]
22063,15241,1629,true,[]
22064,15241,1883,false,[]
22065,15242,1883,false,[]
22066,15243,1633,true,[]
22067,15243,1883,false,[]
22068,15244,1631,true,[]
22069,15244,1883,false,[]
22070,15245,1631,true,[]
22071,15245,1883,false,[]
22072,15246,1632,true,[]
22073,15246,1883,false,[]
22074,15247,1622,true,[]
22075,15247,1883,false,[]
22076,15248,1628,true,[]
22077,15248,1883,false,[]
22078,15249,1622,true,[]
22079,15249,1883,false,[]
22080,15250,1628,true,[]
22081,15250,1883,false,[]
22082,15251,1623,true,[]
22083,15251,1883,false,[]
22084,15252,1623,true,[]
22085,15252,1883,false,[]
22086,15253,1623,true,[]
22087,15253,1883,false,[]
22088,15254,1625,true,[]
22089,15254,1883,false,[]
22090,15255,1629,true,[]
22091,15255,1883,false,[]
22092,15256,1624,true,[]
22093,15256,1883,false,[]
22094,15257,1624,true,[]
22095,15257,1883,false,[]
22096,15258,1624,true,[]
22097,15258,1883,false,[]
22098,15259,1624,true,[]
22099,15259,1883,false,[]
22100,15260,1626,true,[]
22101,15260,1883,false,[]
22102,15261,1626,true,[]
22103,15261,1883,false,[]
22104,15262,1627,true,[]
22105,15262,1883,false,[]
22106,15263,1625,true,[]
22107,15263,1883,false,[]
22108,15264,1630,true,[]
22109,15264,1883,false,[]
22110,15265,1631,true,[]
22111,15265,1883,false,[]
22112,15266,1623,true,[]
22113,15266,1883,false,[]
22114,15267,1633,true,[]
22115,15267,1883,false,[]
22116,15268,1631,true,[]
22117,15268,1883,false,[]
22118,15269,1631,true,[]
22119,15269,1883,false,[]
22120,15270,1631,true,[]
22121,15270,1883,false,[]
22122,15271,1632,true,[]
22123,15271,1883,false,[]
22124,15272,1883,false,[]
22125,15273,1628,true,[]
22126,15273,1883,false,[]
22127,15274,1628,true,[]
22128,15274,1883,false,[]
22129,15275,1622,true,[]
22130,15275,1883,false,[]
22131,15276,1628,true,[]
22132,15276,1883,false,[]
22133,15277,1622,true,[]
22134,15277,1883,false,[]
22135,15278,1628,true,[]
22136,15278,1883,false,[]
22137,15279,1883,false,[]
22138,15280,1623,true,[]
22139,15280,1883,false,[]
22140,15281,1623,true,[]
22141,15281,1883,false,[]
22142,15282,1623,true,[]
22143,15282,1883,false,[]
22144,15283,1623,true,[]
22145,15283,1883,false,[]
22146,15284,1623,true,[]
22147,15284,1883,false,[]
22148,15285,1623,true,[]
22149,15285,1883,false,[]
22150,15286,1623,true,[]
22151,15286,1883,false,[]
22152,15287,1623,true,[]
22153,15287,1883,false,[]
22154,15288,1623,true,[]
22155,15288,1883,false,[]
22156,15289,1623,true,[]
22157,15289,1883,false,[]
22158,15290,1623,true,[]
22159,15290,1883,false,[]
22160,15291,1623,true,[]
22161,15291,1883,false,[]
22162,15292,1623,true,[]
22163,15292,1883,false,[]
22164,15293,1623,true,[]
22165,15293,1883,false,[]
22166,15294,1623,true,[]
22167,15294,1883,false,[]
22168,15295,1631,true,[]
22169,15295,1883,false,[]
22170,15296,1623,true,[]
22171,15296,1883,false,[]
22172,15297,1623,true,[]
22173,15297,1883,false,[]
22174,15298,1623,true,[]
22175,15298,1883,false,[]
22176,15299,1625,true,[]
22177,15299,1883,false,[]
22178,15300,1623,true,[]
22179,15300,1883,false,[]
22180,15301,1623,true,[]
22181,15301,1883,false,[]
22182,15302,1629,true,[]
22183,15302,1883,false,[]
22184,15303,1629,true,[]
22185,15303,1883,false,[]
22186,15304,1629,true,[]
22187,15304,1883,false,[]
22188,15305,1629,true,[]
22189,15305,1883,false,[]
22190,15306,1624,true,[]
22191,15306,1883,false,[]
22192,15307,1624,true,[]
22193,15307,1883,false,[]
22194,15308,1624,true,[]
22195,15308,1883,false,[]
22196,15309,1624,true,[]
22197,15309,1883,false,[]
22198,15310,1624,true,[]
22199,15310,1883,false,[]
22200,15311,1624,true,[]
22201,15311,1883,false,[]
22202,15312,1624,true,[]
22203,15312,1883,false,[]
22204,15313,1624,true,[]
22205,15313,1883,false,[]
22206,15314,1624,true,[]
22207,15314,1883,false,[]
22208,15315,1624,true,[]
22209,15315,1883,false,[]
22210,15316,1624,true,[]
22211,15316,1883,false,[]
22212,15317,1624,true,[]
22213,15317,1883,false,[]
22214,15318,1624,true,[]
22215,15318,1883,false,[]
22216,15319,1623,true,[]
22217,15319,1883,false,[]
22218,15320,1626,true,[]
22219,15320,1883,false,[]
22220,15321,1626,true,[]
22221,15321,1883,false,[]
22222,15322,1626,true,[]
22223,15322,1883,false,[]
22224,15323,1627,true,[]
22225,15323,1883,false,[]
22226,15324,1624,true,[]
22227,15324,1883,false,[]
22228,15325,1631,true,[]
22229,15325,1883,false,[]
22230,15326,1883,false,[]
22231,15327,1631,true,[]
22232,15327,1883,false,[]
22233,15328,1883,false,[]
22234,15329,1883,false,[]
22235,15330,1883,false,[]
22236,15331,1623,true,[]
22237,15331,1883,false,[]
22238,15332,1623,true,[]
22239,15332,1883,false,[]
22240,15333,1623,true,[]
22241,15333,1883,false,[]
22242,15334,1883,false,[]
22243,15335,1883,false,[]
22244,15336,1624,true,[]
22245,15336,1883,false,[]
22246,15337,1883,false,[]
22247,15338,1883,false,[]
22248,15339,1633,false,[]
22249,15339,1631,false,[]
22250,15339,1632,false,[]
22251,15339,1627,false,[]
22252,15339,1883,false,[]
22253,15340,1624,true,[]
22254,15340,1883,false,[]
22255,15341,1623,true,"[S3:GetReplicationConfiguration, S3:PutReplicationConfiguration]"
22256,15341,1883,false,[]
22257,15342,1623,true,[]
22258,15342,1883,false,[]
22259,15343,1631,true,[]
22260,15343,1883,false,[]
22261,15344,1628,true,[]
22262,15344,1883,false,[]
22263,15345,1622,true,[]
22264,15345,1883,false,[]
22265,15346,1628,true,[]
22266,15346,1883,false,[]
22267,15347,1883,false,[]
22268,15348,1883,false,[]
22269,15349,1623,true,[]
22270,15349,1883,false,[]
22271,15350,1623,true,[]
22272,15350,1883,false,[]
22273,15351,1623,true,[]
22274,15351,1883,false,[]
22275,15352,1623,true,[]
22276,15352,1883,false,[]
22277,15353,1623,true,[]
22278,15353,1883,false,[]
22279,15354,1623,true,[]
22280,15354,1883,false,[]
22281,15355,1623,true,[]
22282,15355,1883,false,[]
22283,15356,1623,true,[]
22284,15356,1883,false,[]
22285,15357,1623,true,[]
22286,15357,1883,false,[]
22287,15358,1623,true,[]
22288,15358,1883,false,[]
22289,15359,1623,true,[]
22290,15359,1883,false,[]
22291,15360,1623,true,[]
22292,15360,1883,false,[]
22293,15361,1623,true,[]
22294,15361,1883,false,[]
22295,15362,1623,true,[]
22296,15362,1883,false,[]
22297,15363,1623,true,[]
22298,15363,1883,false,[]
22299,15364,1623,true,[]
22300,15364,1883,false,[]
22301,15365,1625,true,[]
22302,15365,1883,false,[]
22303,15366,1623,true,[]
22304,15366,1883,false,[]
22305,15367,1623,true,[]
22306,15367,1883,false,[]
22307,15368,1629,true,[]
22308,15368,1883,false,[]
22309,15369,1624,true,[]
22310,15369,1883,false,[]
22311,15370,1624,true,[]
22312,15370,1883,false,[]
22313,15371,1624,true,[]
22314,15371,1883,false,[]
22315,15372,1624,true,[]
22316,15372,1883,false,[]
22317,15373,1624,true,[]
22318,15373,1883,false,[]
22319,15374,1624,true,[]
22320,15374,1883,false,[]
22321,15375,1624,true,[]
22322,15375,1883,false,[]
22323,15376,1623,true,[iam:PassRole]
22324,15376,1883,false,[]
22325,15377,1883,false,[]
22326,15378,1626,true,[]
22327,15378,1883,false,[]
22328,15379,1624,true,[]
22329,15379,1883,false,[]
22330,15380,1624,true,[]
22331,15380,1883,false,[]
22332,15381,1624,true,[]
22333,15381,1883,false,[]
22334,15382,1624,true,[]
22335,15382,1883,false,[]
22336,15383,1629,true,[]
22337,15383,1883,false,[]
22338,15384,1633,false,[]
22339,15384,1631,false,[]
22340,15384,1632,false,[]
22341,15384,1627,false,[]
22342,15384,1883,false,[]
22343,15385,1633,false,[]
22344,15385,1631,false,[]
22345,15385,1632,false,[]
22346,15385,1627,false,[]
22347,15385,1883,false,[]
22348,15386,1632,true,[]
22349,15386,1883,false,[]
22350,15387,1625,true,[]
22351,15387,1883,false,[]
22352,15388,1625,true,[]
22353,15388,1883,false,[]
22354,15389,1627,true,[]
22355,15389,1883,false,[]
22356,15390,1634,true,[]
22357,15390,2106,false,[]
22358,15391,1634,true,[]
22359,15391,2106,false,[]
22360,15392,1634,true,[]
22361,15392,2106,false,[]
22362,15393,1634,true,[]
22363,15393,2106,false,[]
22364,15394,1634,true,[]
22365,15394,2106,false,[]
22366,15395,2106,false,[]
22367,15396,1634,true,[]
22368,15396,2106,false,[]
22369,15397,1635,true,[]
22370,15398,1635,true,[]
22371,15399,1635,true,[]
22372,15399,1999,false,[]
22373,15400,1635,true,[]
22374,15401,1635,true,[]
22375,15402,1635,true,[]
22376,15403,1635,true,[]
22377,15403,1999,false,[]
22378,15404,1635,true,[]
22379,15405,1635,true,[]
22380,15406,1635,true,[]
22381,15407,1635,true,[]
22382,15408,1635,true,[]
22383,15409,1999,false,[]
22384,15410,1635,true,[]
22385,15411,1635,true,[]
22386,15412,1635,true,[]
22387,15413,1635,true,[]
22388,15414,1635,true,[]
22389,15414,1999,false,[]
22390,15415,1635,true,[]
22391,15416,1635,true,[]
22392,15417,1635,true,[]
22393,15418,1635,true,[]
22394,15419,1635,true,[]
22395,15420,1999,false,[]
22396,15421,1635,true,[]
22397,15422,1999,false,[]
22398,15423,1999,false,[]
22399,15424,1635,true,[]
22400,15425,1999,false,[]
22401,15426,1635,true,[]
22402,15427,1635,true,[]
22403,15428,1635,true,[]
22404,15429,1635,true,[]
22405,15430,1636,true,[]
22406,15430,2199,false,[]
22407,15431,1636,true,[]
22408,15431,2199,false,[]
22409,15432,1636,true,[]
22410,15432,2199,false,[]
22411,15433,1636,true,[]
22412,15433,2199,false,[]
22413,15434,1636,true,[]
22414,15434,2199,false,[]
22415,15435,1636,true,[]
22416,15435,2199,false,[]
22417,15436,1636,true,[]
22418,15436,2199,false,[]
22419,15437,1636,true,[]
22420,15437,2199,false,[]
22421,15438,1636,true,[]
22422,15438,2199,false,[]
22423,15439,1636,true,[]
22424,15439,2199,false,[]
22425,15440,1636,true,[]
22426,15440,2199,false,[]
22427,15441,1636,true,[]
22428,15441,2199,false,[]
22429,15442,1636,true,[]
22430,15442,2199,false,[]
22431,15443,1636,true,[]
22432,15443,2199,false,[]
22433,15444,1636,true,[]
22434,15444,2199,false,[]
22435,15445,1636,true,[]
22436,15445,2199,false,[]
22437,15446,1636,true,[]
22438,15446,2199,false,[]
22439,15447,1636,true,[]
22440,15447,2199,false,[]
22441,15448,1636,true,[]
22442,15448,2199,false,[]
22443,15449,1636,true,[]
22444,15449,2199,false,[]
22445,15450,1636,true,[]
22446,15450,2199,false,[]
22447,15451,1636,true,[]
22448,15451,2199,false,[]
22449,15452,1636,true,[]
22450,15452,2199,false,[]
22451,15453,1636,true,[]
22452,15453,2199,false,[]
22453,15454,1636,true,[]
22454,15454,2199,false,[]
22455,15455,1636,true,[]
22456,15455,2199,false,[]
22457,15456,1640,true,[]
22458,15456,2000,false,[]
22459,15457,1637,true,[]
22460,15457,2000,false,[]
22461,15458,1638,true,[]
22462,15458,2000,false,[]
22463,15459,1639,true,[]
22464,15460,1637,true,[]
22465,15460,2000,false,[]
22466,15461,1637,true,[]
22467,15461,2000,false,[]
22468,15462,1638,true,[]
22469,15462,2000,false,[]
22470,15463,1638,true,[]
22471,15463,2000,false,[]
22472,15464,1639,true,[]
22473,15465,1640,true,[]
22474,15465,2000,false,[]
22475,15466,1640,true,[]
22476,15466,2000,false,[]
22477,15467,1640,true,[]
22478,15467,2000,false,[]
22479,15468,1640,true,[]
22480,15468,2000,false,[]
22481,15469,2000,false,[]
22482,15470,1637,true,[]
22483,15470,2000,false,[]
22484,15471,1638,true,[]
22485,15471,2000,false,[]
22486,15472,1638,true,[]
22487,15472,2000,false,[]
22488,15473,1638,true,[]
22489,15473,2000,false,[]
22490,15474,1638,true,[]
22491,15474,2000,false,[]
22492,15475,1638,true,[]
22493,15475,2000,false,[]
22494,15476,1640,true,[]
22495,15476,2000,false,[]
22496,15477,1640,true,[]
22497,15477,2000,false,[]
22498,15478,1640,true,[]
22499,15478,2000,false,[]
22500,15479,1640,true,[]
22501,15479,2000,false,[]
22502,15480,1640,true,[]
22503,15480,2000,false,[]
22504,15481,1638,true,[]
22505,15481,2000,false,[]
22506,15482,2000,false,[]
22507,15483,1637,true,[]
22508,15483,1638,true,[]
22509,15483,2000,false,[]
22510,15484,1637,true,[]
22511,15484,1638,true,[]
22512,15484,2000,false,[]
22513,15485,1638,true,[]
22514,15485,2000,false,[]
22515,15486,2000,false,[]
22516,15487,1640,true,[]
22517,15487,2000,false,[]
22518,15488,2000,false,[]
22519,15489,2000,false,[]
22520,15490,2000,false,[]
22521,15491,1637,true,[]
22522,15491,2000,false,[]
22523,15492,1638,true,[]
22524,15492,2000,false,[]
22525,15493,1638,true,[]
22526,15493,2000,false,[]
22527,15494,1638,true,[]
22528,15494,2000,false,[]
22529,15495,1638,true,[]
22530,15495,2000,false,[]
22531,15496,1640,true,[]
22532,15496,2000,false,[]
22533,15497,1640,true,[]
22534,15497,2000,false,[]
22535,15498,1640,true,[]
22536,15498,2000,false,[]
22537,15499,1640,true,[]
22538,15499,2000,false,[]
22539,15500,1638,true,[iam:PassRole]
22540,15500,2000,false,[]
22541,15501,1640,true,[]
22542,15501,2000,false,[]
22543,15502,1640,true,[]
22544,15502,2000,false,[]
22545,15503,1640,true,[]
22546,15503,2000,false,[]
22547,15504,1884,false,[]
22548,15505,1884,false,[]
22549,15506,1884,false,[]
22550,15507,1884,false,[]
22551,15508,1884,false,[]
22552,15509,1884,false,[]
22553,15510,1884,false,[]
22554,15511,1884,false,[]
22555,15512,1884,false,[]
22556,15513,1884,false,[]
22557,15514,1884,false,[]
22558,15515,1884,false,[]
22559,15516,1884,false,[]
22560,15517,1884,false,[]
22561,15518,1884,false,[]
22562,15519,1884,false,[]
22563,15520,1884,false,[]
22564,15521,1884,false,[]
22565,15522,1884,false,[]
22566,15523,1884,false,[]
22567,15524,1884,false,[]
22568,15525,1884,false,[]
22569,15526,1884,false,[]
22570,15527,1884,false,[]
22571,15528,1884,false,[]
22572,15529,1884,false,[]
22573,15530,1884,false,[]
22574,15531,1884,false,[]
22575,15532,1884,false,[]
22576,15533,1884,false,[]
22577,15534,1884,false,[]
22578,15535,1884,false,[]
22579,15536,1884,false,[]
22580,15537,1884,false,[]
22581,15538,1884,false,[]
22582,15539,1884,false,[]
22583,15540,1884,false,[]
22584,15541,1884,false,[]
22585,15542,1884,false,[]
22586,15543,1884,false,[]
22587,15544,1884,false,[]
22588,15545,1884,false,[]
22589,15546,1884,false,[]
22590,15547,1884,false,[]
22591,15548,1884,false,[]
22592,15549,1643,true,[]
22593,15549,1884,false,[]
22594,15550,1643,true,[]
22595,15550,1644,true,[]
22596,15550,1641,false,[]
22597,15550,1884,false,[]
22598,15551,1643,true,[]
22599,15551,1884,false,[]
22600,15552,1643,true,[]
22601,15552,1641,false,[]
22602,15552,1884,false,[]
22603,15553,1643,true,[]
22604,15553,1641,false,[]
22605,15553,1884,false,[]
22606,15554,1643,true,[]
22607,15554,1644,true,[]
22608,15554,1641,false,[]
22609,15554,1884,false,[]
22610,15555,1884,false,[]
22611,15556,1884,false,[]
22612,15557,1884,false,[]
22613,15558,1884,false,[]
22614,15559,1884,false,[]
22615,15560,1884,false,[]
22616,15561,1884,false,[]
22617,15562,1884,false,[]
22618,15563,1884,false,[]
22619,15564,1884,false,[]
22620,15565,1884,false,[]
22621,15566,1884,false,[]
22622,15567,1884,false,[]
22623,15568,1884,false,[]
22624,15569,1884,false,[]
22625,15570,1884,false,[]
22626,15571,1884,false,[]
22627,15572,1884,false,[]
22628,15573,1884,false,[]
22629,15574,1884,false,[]
22630,15575,1645,true,[]
22631,15576,2001,false,[]
22632,15577,1645,true,[]
22633,15578,2001,false,[iam:PassRole]
22634,15579,2001,false,[]
22635,15580,2001,false,[]
22636,15581,1645,true,[iam:PassRole]
22637,15581,2001,false,[]
22638,15582,2001,false,[]
22639,15583,2001,false,[]
22640,15584,2001,false,[]
22641,15585,1645,true,[]
22642,15586,1645,true,[]
22643,15587,2001,false,[]
22644,15588,2001,false,[]
22645,15589,2001,false,[]
22646,15590,2001,false,[]
22647,15591,2001,false,[]
22648,15592,1645,true,[]
22649,15593,2001,false,[]
22650,15594,2001,false,[]
22651,15595,2001,false,[]
22652,15596,2001,false,[]
22653,15597,2001,false,[]
22654,15598,2001,false,[]
22655,15599,1645,true,[]
22656,15600,1645,false,[]
22657,15601,2001,false,[]
22658,15602,2001,false,[]
22659,15603,1645,true,[]
22660,15604,1645,true,[]
22661,15605,1645,true,[]
22662,15606,2001,false,[]
22663,15607,2001,false,[iam:PassRole]
22664,15608,2001,false,[]
22665,15609,2001,false,[]
22666,15610,1645,true,[iam:PassRole]
22667,15611,1645,true,[]
22668,15611,2001,false,[]
22669,15612,1645,false,[]
22670,15612,2001,false,[]
22671,15613,2001,false,[]
22672,15614,1645,false,[]
22673,15614,2001,false,[]
22674,15615,2001,false,[]
22675,15619,2200,false,[]
22676,15627,2200,false,[]
22677,15634,2200,false,[]
22678,15635,2200,false,[]
22679,15636,1700,true,[]
22680,15636,1698,true,[]
22681,15636,1699,true,[]
22682,15636,1692,true,[]
22683,15636,1694,true,[]
22684,15637,1700,false,[]
22685,15637,1671,false,[]
22686,15637,1663,false,[]
22687,15637,1664,false,[]
22688,15637,1698,false,[]
22689,15637,1685,false,[]
22690,15637,1672,false,[]
22691,15637,1668,false,[]
22692,15637,1699,false,[]
22693,15637,1688,false,[]
22694,15637,1646,false,[]
22695,15637,1660,false,[]
22696,15637,1649,false,[]
22697,15637,1648,false,[]
22698,15637,1681,false,[]
22699,15637,1680,false,[]
22700,15637,1692,false,[]
22701,15637,1693,false,[]
22702,15637,1694,false,[]
22703,15637,1695,false,[]
22704,15637,1651,false,[]
22705,15637,1652,false,[]
22706,15637,1675,false,[]
22707,15637,1682,false,[]
22708,15637,1655,false,[]
22709,15637,1657,false,[]
22710,15637,1679,false,[]
22711,15637,1690,false,[]
22712,15637,1702,false,[]
22713,15637,1691,false,[]
22714,15637,1677,false,[]
22715,15637,1678,false,[]
22716,15637,1666,false,[]
22717,15637,1696,false,[]
22718,15637,1674,false,[]
22719,15637,1676,false,[]
22720,15637,1662,false,[]
22721,15637,1665,false,[]
22722,15637,1673,false,[]
22723,15637,1683,false,[]
22724,15637,1661,false,[]
22725,15637,1658,false,[]
22726,15637,2002,false,[]
22727,15637,1684,false,[]
22728,15637,1647,false,[]
22729,15637,1669,false,[]
22730,15637,1686,false,[]
22731,15637,1689,false,[]
22732,15638,1693,true,[]
22733,15638,1694,true,[]
22734,15639,1677,true,[]
22735,15640,1694,true,[]
22736,15640,1673,true,[]
22737,15641,1695,true,[]
22738,15642,1694,true,[]
22739,15642,1673,true,[]
22740,15643,1700,true,[sagemaker:AddTags]
22741,15643,2002,false,[]
22742,15644,1671,true,[sagemaker:AddTags]
22743,15644,2002,false,[]
22744,15645,1663,true,[sagemaker:AddTags]
22745,15645,2002,false,[]
22746,15646,1664,true,[sagemaker:AddTags]
22747,15646,2002,false,[]
22748,15647,1698,true,[sagemaker:AddTags]
22749,15647,2002,false,[]
22750,15648,1685,true,"[iam:PassRole, sagemaker:AddTags]"
22751,15648,2002,false,[]
22752,15649,1685,true,"[iam:PassRole, sagemaker:AddTags]"
22753,15649,2002,false,[]
22754,15650,1672,true,"[iam:PassRole, sagemaker:AddTags]"
22755,15650,2002,false,[]
22756,15651,1668,true,[sagemaker:AddTags]
22757,15651,2002,false,[]
22758,15652,2002,false,[]
22759,15652,1684,true,"[iam:PassRole, sagemaker:AddTags]"
22760,15653,1699,true,[sagemaker:AddTags]
22761,15653,2002,false,[]
22762,15654,1688,true,"[iam:PassRole, sagemaker:AddTags]"
22763,15654,2002,false,[]
22764,15655,2002,false,[]
22765,15655,1647,true,"[iam:PassRole, sagemaker:AddTags]"
22766,15656,1660,true,"[iam:CreateServiceLinkedRole, iam:PassRole, sagemaker:AddTags]"
22767,15656,2002,false,[]
22768,15657,1649,true,"[iam:PassRole, sagemaker:AddTags]"
22769,15657,2002,false,[]
22770,15658,1649,true,"[iam:PassRole, sagemaker:AddTags]"
22771,15658,2002,false,[]
22772,15659,1648,true,"[iam:PassRole, sagemaker:AddTags]"
22773,15659,2002,false,[]
22774,15660,1681,true,[sagemaker:AddTags]
22775,15660,1680,true,[]
22776,15660,2002,false,[]
22777,15661,1680,true,"[iam:PassRole, sagemaker:AddTags]"
22778,15661,2002,false,[]
22779,15662,1692,true,[sagemaker:AddTags]
22780,15662,2002,false,[]
22781,15663,1695,true,"[iam:PassRole, sagemaker:AddTags]"
22782,15663,2002,false,[]
22783,15664,1651,true,"[iam:PassRole, sagemaker:AddTags]"
22784,15664,2002,false,[]
22785,15665,2002,false,[]
22786,15665,1653,true,[sagemaker:AddTags]
22787,15666,1652,true,[sagemaker:AddTags]
22788,15666,2002,false,[]
22789,15667,1675,true,"[iam:PassRole, sagemaker:AddTags]"
22790,15667,2002,false,[]
22791,15668,2002,false,[]
22792,15668,1669,true,"[iam:PassRole, sagemaker:AddTags]"
22793,15669,1669,true,[]
22794,15670,1681,true,[sagemaker:AddTags]
22795,15670,1682,true,[]
22796,15670,2002,false,[]
22797,15671,1656,true,"[iam:PassRole, sagemaker:AddTags]"
22798,15671,2002,false,[]
22799,15672,1655,true,"[iam:PassRole, sagemaker:AddTags]"
22800,15672,2002,false,[]
22801,15673,1657,true,"[iam:PassRole, sagemaker:AddTags]"
22802,15673,2002,false,[]
22803,15674,2002,false,[]
22804,15675,1679,true,"[iam:PassRole, sagemaker:AddTags]"
22805,15675,2002,false,[]
22806,15676,1690,true,"[iam:PassRole, sagemaker:AddTags]"
22807,15676,2002,false,[]
22808,15677,1702,true,[sagemaker:AddTags]
22809,15677,2002,false,[]
22810,15678,1702,true,[]
22811,15679,1691,true,"[iam:PassRole, sagemaker:AddTags]"
22812,15679,2002,false,[]
22813,15680,1677,false,[sagemaker:AddTags]
22814,15680,1678,false,[]
22815,15680,2002,false,[]
22816,15681,1678,true,[sagemaker:AddTags]
22817,15681,2002,false,[]
22818,15682,2002,false,[]
22819,15682,1689,true,"[iam:PassRole, sagemaker:AddTags]"
22820,15683,2002,false,[]
22821,15683,1686,true,"[iam:PassRole, sagemaker:AddTags]"
22822,15684,1666,true,"[iam:PassRole, sagemaker:AddTags]"
22823,15684,2002,false,[]
22824,15685,1667,true,[]
22825,15686,1696,true,"[iam:PassRole, sagemaker:AddTags]"
22826,15686,2002,false,[]
22827,15687,1661,true,[]
22828,15688,1666,true,[]
22829,15689,1674,true,"[iam:PassRole, sagemaker:AddTags]"
22830,15689,2002,false,[]
22831,15690,1676,true,[sagemaker:AddTags]
22832,15690,2002,false,[]
22833,15691,1704,true,[]
22834,15692,1662,true,[sagemaker:AddTags]
22835,15692,2002,false,[]
22836,15693,1665,true,[sagemaker:AddTags]
22837,15693,2002,false,[]
22838,15694,1673,true,"[iam:PassRole, sagemaker:AddTags]"
22839,15694,2002,false,[]
22840,15695,1683,true,[sagemaker:AddTags]
22841,15695,2002,false,[]
22842,15696,1692,true,[sagemaker:AddTags]
22843,15696,1693,true,[]
22844,15696,2002,false,[]
22845,15697,1694,true,[sagemaker:AddTags]
22846,15697,2002,false,[]
22847,15698,1661,true,"[iam:PassRole, sagemaker:AddTags]"
22848,15698,2002,false,[]
22849,15699,1659,true,[sagemaker:AddTags]
22850,15699,2002,false,[]
22851,15700,1658,true,[sagemaker:AddTags]
22852,15700,2002,false,[]
22853,15701,1700,true,[]
22854,15702,1671,true,[]
22855,15703,1663,true,[]
22856,15703,2002,false,[]
22857,15704,1664,true,[]
22858,15705,1698,true,[]
22859,15706,1700,true,[]
22860,15706,1698,true,[]
22861,15706,1699,true,[]
22862,15706,1692,true,[]
22863,15706,1694,true,[]
22864,15707,1672,true,[]
22865,15708,1668,true,[]
22866,15709,1684,true,[]
22867,15710,1699,true,[]
22868,15711,1688,true,[]
22869,15712,1647,true,[]
22870,15713,1660,true,[]
22871,15714,1649,true,[]
22872,15715,1649,true,[]
22873,15716,1681,true,[]
22874,15717,1680,true,[]
22875,15718,1692,true,[]
22876,15719,1695,true,[]
22877,15719,2002,false,[]
22878,15720,1651,true,[]
22879,15721,1653,true,[]
22880,15722,1654,true,[]
22881,15722,1653,true,[]
22882,15723,1650,true,[]
22883,15724,1652,true,[]
22884,15725,1675,true,[]
22885,15726,1669,true,[]
22886,15727,1670,true,[]
22887,15728,1682,true,[]
22888,15729,1656,true,[]
22889,15730,2002,false,[]
22890,15731,1679,true,[]
22891,15732,1690,true,[]
22892,15733,1702,true,[]
22893,15734,1691,true,[]
22894,15735,1677,true,[]
22895,15736,1678,true,[]
22896,15737,1678,true,[]
22897,15738,1689,true,[]
22898,15739,1686,true,[]
22899,15740,1666,true,[]
22900,15741,1667,true,[]
22901,15742,1696,true,[]
22902,15743,1676,true,[]
22903,15744,1695,true,[]
22904,15745,2002,false,[]
22905,15746,1662,true,[]
22906,15746,2002,false,[]
