resource_type_id,service_id,name,reference_url,arn_pattern
1564,366,datasource,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/datasource.html,arn:${Partition}:opensearch:${Region}:${Account}:datasource/${DataSourceName}
1565,367,pipeline,https://docs.aws.amazon.com/opensearch-service/latest/APIReference/API_Pipeline.html,arn:${Partition}:osis:${Region}:${Account}:pipeline/${PipelineName}
1566,367,pipeline-blueprint,https://docs.aws.amazon.com/opensearch-service/latest/APIReference/API_PipelineBlueprint.html,arn:${Partition}:osis:${Region}:${Account}:blueprint/${BlueprintName}
1567,368,Collection,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/serverless-overview.html,arn:${Partition}:aoss:${Region}:${Account}:collection/${CollectionId}
1568,368,Dashboards,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/serverless-overview.html,arn:${Partition}:aoss:${Region}:${Account}:dashboards/default
1569,369,domain,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/ac.html,arn:${Partition}:es:${Region}:${Account}:domain/${DomainName}
1570,369,application,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/ac.html,arn:${Partition}:opensearch:${Region}:${Account}:application/${AppId}
1571,369,es_role,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/slr.html,arn:${Partition}:iam::${Account}:role/aws-service-role/es.amazonaws.com/AWSServiceRoleForAmazonOpenSearchService
1572,369,opensearchservice_role,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/slr.html,arn:${Partition}:iam::${Account}:role/aws-service-role/opensearchservice.amazonaws.com/AWSServiceRoleForAmazonOpenSearchService
1573,369,datasource,https://docs.aws.amazon.com/opensearch-service/latest/developerguide/datasource.html,arn:${Partition}:opensearch:${Region}:${Account}:datasource/${DataSourceName}
1574,370,schema,https://docs.aws.amazon.com/personalize/latest/dg/how-it-works-dataset-schema.html#schema-examples,arn:${Partition}:personalize:${Region}:${Account}:schema/${ResourceId}
1575,370,featureTransformation,https://docs.aws.amazon.com/personalize/latest/dg/API_FeatureTransformation.html,arn:${Partition}:personalize:::feature-transformation/${ResourceId}
1576,370,dataset,https://docs.aws.amazon.com/personalize/latest/dg/API_Dataset.html,arn:${Partition}:personalize:${Region}:${Account}:dataset/${ResourceId}
1577,370,datasetGroup,https://docs.aws.amazon.com/personalize/latest/dg/API_DatasetGroup.html,arn:${Partition}:personalize:${Region}:${Account}:dataset-group/${ResourceId}
1578,370,datasetImportJob,https://docs.aws.amazon.com/personalize/latest/dg/API_DatasetImportJob.html,arn:${Partition}:personalize:${Region}:${Account}:dataset-import-job/${ResourceId}
1579,370,dataInsightsJob,https://docs.aws.amazon.com/personalize/latest/dg/analyzing-data.html,arn:${Partition}:personalize:${Region}:${Account}:data-insights-job/${ResourceId}
1580,370,datasetExportJob,https://docs.aws.amazon.com/personalize/latest/dg/API_DatasetExportJob.html,arn:${Partition}:personalize:${Region}:${Account}:dataset-export-job/${ResourceId}
1581,370,dataDeletionJob,https://docs.aws.amazon.com/personalize/latest/dg/API_DataDeletionJob.html,arn:${Partition}:personalize:${Region}:${Account}:data-deletion-job/${ResourceId}
1582,370,solution,https://docs.aws.amazon.com/personalize/latest/dg/API_Solution.html,arn:${Partition}:personalize:${Region}:${Account}:solution/${ResourceId}
1583,370,campaign,https://docs.aws.amazon.com/personalize/latest/dg/API_Campaign.html,arn:${Partition}:personalize:${Region}:${Account}:campaign/${ResourceId}
1584,370,eventTracker,https://docs.aws.amazon.com/personalize/latest/dg/API_EventTracker.html,arn:${Partition}:personalize:${Region}:${Account}:event-tracker/${ResourceId}
1585,370,recipe,https://docs.aws.amazon.com/personalize/latest/dg/API_Recipe.html,arn:${Partition}:personalize:::recipe/${ResourceId}
1586,370,algorithm,https://docs.aws.amazon.com/personalize/latest/dg/API_Algorithm.html,arn:${Partition}:personalize:::algorithm/${ResourceId}
1587,370,batchInferenceJob,https://docs.aws.amazon.com/personalize/latest/dg/API_BatchInferenceJob.html,arn:${Partition}:personalize:${Region}:${Account}:batch-inference-job/${ResourceId}
1588,370,filter,https://docs.aws.amazon.com/personalize/latest/dg/API_Filter.html,arn:${Partition}:personalize:${Region}:${Account}:filter/${ResourceId}
1589,370,recommender,https://docs.aws.amazon.com/personalize/latest/dg/API_Recommender.html,arn:${Partition}:personalize:${Region}:${Account}:recommender/${ResourceId}
1590,370,batchSegmentJob,https://docs.aws.amazon.com/personalize/latest/dg/API_BatchSegmentJob.html,arn:${Partition}:personalize:${Region}:${Account}:batch-segment-job/${ResourceId}
1591,370,metricAttribution,https://docs.aws.amazon.com/personalize/latest/dg/API_MetricAttribution.html,arn:${Partition}:personalize:${Region}:${Account}:metric-attribution/${ResourceId}
1592,371,app,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}
1593,371,apps,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/*
1594,371,campaign,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-campaigns-campaign-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/campaigns/${CampaignId}
1595,371,journey,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-journeys-journey-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/journeys/${JourneyId}
1596,371,journeys,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-journeys.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/journeys
1597,371,segment,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-segments-segment-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/segments/${SegmentId}
1598,371,template,https://docs.aws.amazon.com/pinpoint/latest/apireference/templates.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:templates/${TemplateName}/${TemplateType}
1599,371,templates,https://docs.aws.amazon.com/pinpoint/latest/apireference/templates.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:templates
1600,371,recommender,https://docs.aws.amazon.com/pinpoint/latest/apireference/recommenders.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:recommenders/${RecommenderId}
1601,371,recommenders,https://docs.aws.amazon.com/pinpoint/latest/apireference/recommenders.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:recommenders/*
1602,371,phone-number-validate,https://docs.aws.amazon.com/pinpoint/latest/apireference/phone-number-validate.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:phone/number/validate
1603,371,channels,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-channels.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/channels
1604,371,channel,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-channels.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/channels/${ChannelType}
1605,371,event-stream,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-eventstream.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/eventstream
1606,371,events,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-events.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/events
1607,371,messages,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-messages.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/messages
1608,371,verify-otp,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-verify-otp.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/verify-otp
1609,371,otp,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-verify-otp.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/otp
1610,371,attribute,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-attributes-attribute-type.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/attributes/${AttributeType}
1611,371,user,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-users-user-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/users/${UserId}
1612,371,endpoint,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-endpoints-endpoint-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/endpoints/${EndpointId}
1613,371,import-job,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-jobs-import-job-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/jobs/import/${JobId}
1614,371,export-job,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-jobs-export-job-id.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/jobs/export/${JobId}
1615,371,application-metrics,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-kpis-daterange-kpi-name.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/kpis/daterange/${KpiName}
1616,371,campaign-metrics,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-campaigns-campaign-id-kpis-daterange-kpi-name.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/campaigns/${CampaignId}/kpis/daterange/${KpiName}
1617,371,journey-metrics,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-journeys-journey-id-kpis-daterange-kpi-name.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/journeys/${JourneyId}/kpis/daterange/${KpiName}
1618,371,journey-execution-metrics,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-journeys-journey-id-execution-metrics.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/journeys/${JourneyId}/execution-metrics
1619,371,journey-execution-activity-metrics,https://docs.aws.amazon.com/pinpoint/latest/apireference/apps-application-id-journeys-journey-id-activities-journey-activity-id-execution-metrics.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:apps/${AppId}/journeys/${JourneyId}/activities/${JourneyActivityId}/execution-metrics
1620,371,reports,https://docs.aws.amazon.com/pinpoint/latest/apireference/reports.html,arn:${Partition}:mobiletargeting:${Region}:${Account}:reports
1621,372,configuration-set,https://docs.aws.amazon.com/pinpoint-email/latest/APIReference/API_CreateConfigurationSet.html,arn:${Partition}:ses:${Region}:${Account}:configuration-set/${ConfigurationSetName}
1622,372,dedicated-ip-pool,https://docs.aws.amazon.com/pinpoint-email/latest/APIReference/API_DedicatedIp.html,arn:${Partition}:ses:${Region}:${Account}:dedicated-ip-pool/${DedicatedIPPool}
1623,372,deliverability-test-report,https://docs.aws.amazon.com/pinpoint-email/latest/APIReference/API_DeliverabilityTestReport.html,arn:${Partition}:ses:${Region}:${Account}:deliverability-test-report/${ReportId}
1624,372,identity,https://docs.aws.amazon.com/pinpoint-email/latest/APIReference/API_IdentityInfo.html,arn:${Partition}:ses:${Region}:${Account}:identity/${IdentityName}
1625,374,lexicon,https://docs.aws.amazon.com/polly/latest/dg/managing-lexicons.html,arn:${Partition}:polly:${Region}:${Account}:lexicon/${LexiconName}
1626,375,profile,https://docs.aws.amazon.com/amazonq/latest/qdeveloper-ug/as-whisper-admin.html#about-profiles,arn:${Partition}:codewhisperer:${Region}:${Account}:profile/${Identifier}
1627,375,plugin,https://docs.aws.amazon.com/amazonq/latest/qdeveloper-ug/plugins.html,arn:${Partition}:qdeveloper:${Region}:${Account}:plugin/${Identifier}
1628,376,application,${UserGuideDocPage}create-application.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}
1629,376,integration,${UserGuideDocPage}create-integration.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/integration/${IntegrationId}
1630,376,retriever,${UserGuideDocPage}select-retriever.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/retriever/${RetrieverId}
1631,376,index,${UserGuideDocPage}select-retriever.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/index/${IndexId}
1632,376,data-source,${UserGuideDocPage}connect-data.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/index/${IndexId}/data-source/${DataSourceId}
1633,376,plugin,${UserGuideDocPage}plugins.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/plugin/${PluginId}
1634,376,web-experience,${UserGuideDocPage}using-web-experience.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/web-experience/${WebExperienceId}
1635,376,user-license,${UserGuideDocPage}provisioning.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/user-license/${UserLicenseId}
1636,376,subscription,${UserGuideDocPage}subscriptions.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/subscription/${SubscriptionId}
1637,376,data-accessor,${UserGuideDocPage}data-accessors.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}/data-accessor/${DataAccessorId}
1638,377,application,https://docs.aws.amazon.com/amazonq/latest/qbusiness-ug/create-app.html,arn:${Partition}:qbusiness:${Region}:${Account}:application/${ApplicationId}
1639,377,qapp,https://docs.aws.amazon.com/amazonq/latest/qbusiness-ug/purpose-built-qapps.html,arn:${Partition}:qapps:${Region}:${Account}:application/${ApplicationId}/qapp/${AppId}
1640,377,qapp-session,https://docs.aws.amazon.com/amazonq/latest/qbusiness-ug/purpose-built-qapps.html,arn:${Partition}:qapps:${Region}:${Account}:application/${ApplicationId}/qapp/${AppId}/session/${SessionId}
1641,378,codeTransformation,https://docs.aws.amazon.com/amazonq/latest/qdeveloper-ug/codeTransformation.html,arn:${Partition}:qdeveloper:${Region}:${Account}:codeTransformation/${Identifier}
1642,379,AIAgent,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_AIAgentData.html,arn:${Partition}:wisdom:${Region}:${Account}:ai-agent/${AssistantId}/${AIAgentId}
1643,379,AIPrompt,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_AIPromptData.html,arn:${Partition}:wisdom:${Region}:${Account}:ai-prompt/${AssistantId}/${AIPromptId}
1644,379,AIGuardrail,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_AIGuardrailData.html,arn:${Partition}:wisdom:${Region}:${Account}:ai-guardrail/${AssistantId}/${AIGuardrailId}
1645,379,Assistant,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_AssistantData.html,arn:${Partition}:wisdom:${Region}:${Account}:assistant/${AssistantId}
1646,379,AssistantAssociation,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_AssistantAssociationData.html,arn:${Partition}:wisdom:${Region}:${Account}:association/${AssistantId}/${AssistantAssociationId}
1647,379,Content,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_ContentData.html,arn:${Partition}:wisdom:${Region}:${Account}:content/${KnowledgeBaseId}/${ContentId}
1648,379,ContentAssociation,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_ContentAssociationData.html,arn:${Partition}:wisdom:${Region}:${Account}:content-association/${KnowledgeBaseId}/${ContentId}/${ContentAssociationId}
1649,379,KnowledgeBase,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_KnowledgeBaseData.html,arn:${Partition}:wisdom:${Region}:${Account}:knowledge-base/${KnowledgeBaseId}
1650,379,MessageTemplate,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_MessageTemplateData.html,arn:${Partition}:wisdom:${Region}:${Account}:message-template/${KnowledgeBaseId}/${MessageTemplateId}
1651,379,Session,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_SessionData.html,arn:${Partition}:wisdom:${Region}:${Account}:session/${AssistantId}/${SessionId}
1652,379,QuickResponse,https://docs.aws.amazon.com/wisdom/latest/APIReference/API_QuickResponseData.html,arn:${Partition}:wisdom:${Region}:${Account}:quick-response/${KnowledgeBaseId}/${QuickResponseId}
1653,380,ledger,https://docs.aws.amazon.com/qldb/latest/developerguide/ledger-structure.html,arn:${Partition}:qldb:${Region}:${Account}:ledger/${LedgerName}
1654,380,stream,https://docs.aws.amazon.com/qldb/latest/developerguide/streams.html,arn:${Partition}:qldb:${Region}:${Account}:stream/${LedgerName}/${StreamId}
1655,380,table,https://docs.aws.amazon.com/qldb/latest/developerguide/working.manage-tables.html,arn:${Partition}:qldb:${Region}:${Account}:ledger/${LedgerName}/table/${TableId}
1656,380,catalog,https://docs.aws.amazon.com/qldb/latest/developerguide/working.catalog.html,arn:${Partition}:qldb:${Region}:${Account}:ledger/${LedgerName}/information_schema/user_tables
1657,381,account,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_AccountInfo.html,arn:${Partition}:quicksight:${Region}:${Account}:account/${ResourceId}
1658,381,user,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_User.html,arn:${Partition}:quicksight:${Region}:${Account}:user/${ResourceId}
1659,381,group,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_Group.html,arn:${Partition}:quicksight:${Region}:${Account}:group/${ResourceId}
1660,381,analysis,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_Analysis.html,arn:${Partition}:quicksight:${Region}:${Account}:analysis/${ResourceId}
1661,381,dashboard,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_Dashboard.html,arn:${Partition}:quicksight:${Region}:${Account}:dashboard/${ResourceId}
1662,381,template,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_Template.html,arn:${Partition}:quicksight:${Region}:${Account}:template/${ResourceId}
1663,381,vpcconnection,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_VPCConnection.html,arn:${Partition}:quicksight:${Region}:${Account}:vpcConnection/${ResourceId}
1664,381,assetBundleExportJob,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_StartAssetBundleExportJob.html,arn:${Partition}:quicksight:${Region}:${Account}:asset-bundle-export-job/${ResourceId}
1665,381,assetBundleImportJob,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_StartAssetBundleImportJob.html,arn:${Partition}:quicksight:${Region}:${Account}:asset-bundle-import-job/${ResourceId}
1666,381,datasource,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_DataSource.html,arn:${Partition}:quicksight:${Region}:${Account}:datasource/${ResourceId}
1667,381,dataset,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_DataSet.html,arn:${Partition}:quicksight:${Region}:${Account}:dataset/${ResourceId}
1668,381,ingestion,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_Ingestion.html,arn:${Partition}:quicksight:${Region}:${Account}:dataset/${DatasetId}/ingestion/${ResourceId}
1669,381,refreshschedule,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_RefreshSchedule.html,arn:${Partition}:quicksight:${Region}:${Account}:dataset/${DatasetId}/refresh-schedule/${ResourceId}
1670,381,theme,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_Theme.html,arn:${Partition}:quicksight:${Region}:${Account}:theme/${ResourceId}
1671,381,assignment,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_IAMPolicyAssignment.html,arn:${Partition}:quicksight::${Account}:assignment/${ResourceId}
1672,381,customization,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_AccountCustomization.html,arn:${Partition}:quicksight:${Region}:${Account}:customization/${ResourceId}
1673,381,namespace,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_NamespaceInfoV2.html,arn:${Partition}:quicksight:${Region}:${Account}:namespace/${ResourceId}
1674,381,folder,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_Folder.html,arn:${Partition}:quicksight:${Region}:${Account}:folder/${ResourceId}
1675,381,emailCustomizationTemplate,https://docs.aws.amazon.com/quicksight/latest/user/customizing-quicksight-email-templates.html,arn:${Partition}:quicksight:${Region}:${Account}:email-customization-template/${ResourceId}
1676,381,topic,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_TopicDetails.html,arn:${Partition}:quicksight:${Region}:${Account}:topic/${ResourceId}
1677,381,dashboardSnapshotJob,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_DashboardSnapshotJob.html,arn:${Partition}:quicksight:${Region}:${Account}:dashboard/${DashboardId}/snapshot-job/${ResourceId}
1678,381,brand,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_BrandDetail.html,arn:${Partition}:quicksight:${Region}:${Account}:brand/${ResourceId}
1679,381,custompermissions,https://docs.aws.amazon.com/quicksight/latest/APIReference/API_CustomPermissions.html,arn:${Partition}:quicksight:${Region}:${Account}:custompermissions/${ResourceId}
1680,382,cluster,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/CHAP_Aurora.html,arn:${Partition}:rds:${Region}:${Account}:cluster:${DbClusterInstanceName}
1681,382,shardgrp,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Overview.DBShardGroup.html,arn:${Partition}:rds:${Region}:${Account}:shard-group:${DbShardGroupResourceId}
1682,382,cluster-auto-backup,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Managing.Backups.html,arn:${Partition}:rds:${Region}:${Account}:cluster-auto-backup:${DbClusterAutomatedBackupId}
1683,382,auto-backup,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithAutomatedBackups.html,arn:${Partition}:rds:${Region}:${Account}:auto-backup:${DbInstanceAutomatedBackupId}
1684,382,cluster-endpoint,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Overview.Endpoints.html,arn:${Partition}:rds:${Region}:${Account}:cluster-endpoint:${DbClusterEndpoint}
1685,382,cluster-pg,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/USER_WorkingWithParamGroups.html,arn:${Partition}:rds:${Region}:${Account}:cluster-pg:${ClusterParameterGroupName}
1686,382,cluster-snapshot,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Managing.Backups.html,arn:${Partition}:rds:${Region}:${Account}:cluster-snapshot:${ClusterSnapshotName}
1687,382,db,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.DBInstance.html,arn:${Partition}:rds:${Region}:${Account}:db:${DbInstanceName}
1688,382,es,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.html,arn:${Partition}:rds:${Region}:${Account}:es:${SubscriptionName}
1689,382,global-cluster,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-global-database.html,arn:${Partition}:rds::${Account}:global-cluster:${GlobalCluster}
1690,382,og,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithOptionGroups.html,arn:${Partition}:rds:${Region}:${Account}:og:${OptionGroupName}
1691,382,pg,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithParamGroups.html,arn:${Partition}:rds:${Region}:${Account}:pg:${ParameterGroupName}
1692,382,proxy,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-proxy.html,arn:${Partition}:rds:${Region}:${Account}:db-proxy:${DbProxyId}
1693,382,proxy-endpoint,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-proxy.html,arn:${Partition}:rds:${Region}:${Account}:db-proxy-endpoint:${DbProxyEndpointId}
1694,382,ri,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithReservedDBInstances.html,arn:${Partition}:rds:${Region}:${Account}:ri:${ReservedDbInstanceName}
1695,382,secgrp,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.RDSSecurityGroups.html,arn:${Partition}:rds:${Region}:${Account}:secgrp:${SecurityGroupName}
1696,382,snapshot,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithAutomatedBackups.html,arn:${Partition}:rds:${Region}:${Account}:snapshot:${SnapshotName}
1697,382,subgrp,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_VPC.Scenarios.html#USER_VPC.Scenario1,arn:${Partition}:rds:${Region}:${Account}:subgrp:${SubnetGroupName}
1698,382,target-group,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-proxy.html,arn:${Partition}:rds:${Region}:${Account}:target-group:${TargetGroupId}
1699,382,cev,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/custom-cev.html,arn:${Partition}:rds:${Region}:${Account}:cev:${Engine}/${EngineVersion}/${CustomDbEngineVersionId}
1700,382,deployment,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/blue-green-deployments.html,arn:${Partition}:rds:${Region}:${Account}:deployment:${BlueGreenDeploymentIdentifier}
1701,382,integration,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/zero-etl.html,arn:${Partition}:rds:${Region}:${Account}:integration:${IntegrationIdentifier}
1702,382,snapshot-tenant-database,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Oracle.Concepts.single-tenant.snapshots.html#br-cdb.db-snapshots,arn:${Partition}:rds:${Region}:${Account}:snapshot-tenant-database:${SnapshotName}:${TenantResourceId}
1703,382,tenant-database,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Oracle.Concepts.CDBs.html#multi-tenant-configuration,arn:${Partition}:rds:${Region}:${Account}:tenant-database:${TenantResourceId}
1704,383,cluster,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Aurora.Managing.html,arn:${Partition}:rds:${Region}:${Account}:cluster:${DbClusterInstanceName}
1705,384,db-user,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/UsingWithRDS.IAMDBAuth.DBAccounts.html,arn:${Partition}:rds-db:${Region}:${Account}:dbuser:${DbiResourceId}/${DbUserName}
1706,386,cluster,https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-clusters.html,arn:${Partition}:redshift:${Region}:${Account}:cluster:${ClusterName}
1707,386,datashare,https://docs.aws.amazon.com/redshift/latest/dg/datashare-overview.html,arn:${Partition}:redshift:${Region}:${Account}:datashare:${ProducerClusterNamespace}/${DataShareName}
1708,386,dbgroup,https://docs.aws.amazon.com/redshift/latest/dg/r_CREATE_GROUP.html,arn:${Partition}:redshift:${Region}:${Account}:dbgroup:${ClusterName}/${DbGroup}
1709,386,dbname,https://docs.aws.amazon.com/redshift/latest/dg/t_creating_database.html,arn:${Partition}:redshift:${Region}:${Account}:dbname:${ClusterName}/${DbName}
1710,386,dbuser,https://docs.aws.amazon.com/redshift/latest/dg/r_Users.html,arn:${Partition}:redshift:${Region}:${Account}:dbuser:${ClusterName}/${DbUser}
1711,386,eventsubscription,https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-events.html,arn:${Partition}:redshift:${Region}:${Account}:eventsubscription:${EventSubscriptionName}
1712,386,hsmclientcertificate,https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-db-encryption.html#working-with-HSM,arn:${Partition}:redshift:${Region}:${Account}:hsmclientcertificate:${HSMClientCertificateId}
1713,386,hsmconfiguration,https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-db-encryption.html#working-with-HSM,arn:${Partition}:redshift:${Region}:${Account}:hsmconfiguration:${HSMConfigurationId}
1714,386,integration,https://docs.aws.amazon.com/redshift/latest/mgmt/zero-etl-using.html,arn:${Partition}:redshift:${Region}:${Account}:integration:${IntegrationIdentifier}
1715,386,namespace,https://docs.aws.amazon.com/redshift/latest/dg/concepts.html,arn:${Partition}:redshift:${Region}:${Account}:namespace:${ClusterNamespace}
1716,386,parametergroup,https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-parameter-groups.html,arn:${Partition}:redshift:${Region}:${Account}:parametergroup:${ParameterGroupName}
