action_id,service_id,name,reference_url,permission_only_flag,access_level
18351,420,ses:UpdateReputationEntityCustomerManagedStatus,https://docs.aws.amazon.com/ses/latest/APIReference-V2/API_UpdateReputationEntityCustomerManagedStatus.html,false,Write
18352,420,ses:UpdateReputationEntityPolicy,https://docs.aws.amazon.com/ses/latest/APIReference-V2/API_UpdateReputationEntityPolicy.html,false,Write
18353,421,swf:CancelTimer,${APIReferenceDocPage}API_Decision.html,true,Write
18354,421,swf:CancelWorkflowExecution,${APIReferenceDocPage}API_Decision.html,true,Write
18355,421,swf:CompleteWorkflowExecution,${APIReferenceDocPage}API_Decision.html,true,Write
18356,421,swf:ContinueAsNewWorkflowExecution,${APIReferenceDocPage}API_Decision.html,true,Write
18357,421,swf:CountClosedWorkflowExecutions,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_CountClosedWorkflowExecutions.html,false,Read
18358,421,swf:CountOpenWorkflowExecutions,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_CountOpenWorkflowExecutions.html,false,Read
18359,421,swf:CountPendingActivityTasks,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_CountPendingActivityTasks.html,false,Read
18360,421,swf:CountPendingDecisionTasks,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_CountPendingDecisionTasks.html,false,Read
18361,421,swf:DeleteActivityType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DeleteActivityType.html,false,Write
18362,421,swf:DeleteWorkflowType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DeleteWorkflowType.html,false,Write
18363,421,swf:DeprecateActivityType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DeprecateActivityType.html,false,Write
18364,421,swf:DeprecateDomain,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DeprecateDomain.html,false,Write
18365,421,swf:DeprecateWorkflowType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DeprecateWorkflowType.html,false,Write
18366,421,swf:DescribeActivityType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DescribeActivityType.html,false,Read
18367,421,swf:DescribeDomain,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DescribeDomain.html,false,Read
18368,421,swf:DescribeWorkflowExecution,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DescribeWorkflowExecution.html,false,Read
18369,421,swf:DescribeWorkflowType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_DescribeWorkflowType.html,false,Read
18370,421,swf:FailWorkflowExecution,${APIReferenceDocPage}API_Decision.html,true,Write
18371,421,swf:GetWorkflowExecutionHistory,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_GetWorkflowExecutionHistory.html,false,Read
18372,421,swf:ListActivityTypes,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_ListActivityTypes.html,false,List
18373,421,swf:ListClosedWorkflowExecutions,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_ListClosedWorkflowExecutions.html,false,List
18374,421,swf:ListDomains,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_ListDomains.html,false,List
18375,421,swf:ListOpenWorkflowExecutions,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_ListOpenWorkflowExecutions.html,false,List
18376,421,swf:ListTagsForResource,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_ListTagsForResource.html,false,List
18377,421,swf:ListWorkflowTypes,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_ListWorkflowTypes.html,false,List
18378,421,swf:PollForActivityTask,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_PollForActivityTask.html,false,Write
18379,421,swf:PollForDecisionTask,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_PollForDecisionTask.html,false,Write
18380,421,swf:RecordActivityTaskHeartbeat,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RecordActivityTaskHeartbeat.html,false,Write
18381,421,swf:RecordMarker,${APIReferenceDocPage}API_Decision.html,true,Write
18382,421,swf:RegisterActivityType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RegisterActivityType.html,false,Write
18383,421,swf:RegisterDomain,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RegisterDomain.html,false,Write
18384,421,swf:RegisterWorkflowType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RegisterWorkflowType.html,false,Write
18385,421,swf:RequestCancelActivityTask,${APIReferenceDocPage}API_Decision.html,true,Write
18386,421,swf:RequestCancelExternalWorkflowExecution,${APIReferenceDocPage}API_Decision.html,true,Write
18387,421,swf:RequestCancelWorkflowExecution,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RequestCancelWorkflowExecution.html,false,Write
18388,421,swf:RespondActivityTaskCanceled,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RespondActivityTaskCanceled.html,false,Write
18389,421,swf:RespondActivityTaskCompleted,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RespondActivityTaskCompleted.html,false,Write
18390,421,swf:RespondActivityTaskFailed,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RespondActivityTaskFailed.html,false,Write
18391,421,swf:RespondDecisionTaskCompleted,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_RespondDecisionTaskCompleted.html,false,Write
18392,421,swf:ScheduleActivityTask,${APIReferenceDocPage}API_Decision.html,true,Write
18393,421,swf:SignalExternalWorkflowExecution,${APIReferenceDocPage}API_Decision.html,true,Write
18394,421,swf:SignalWorkflowExecution,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_SignalWorkflowExecution.html,false,Write
18395,421,swf:StartChildWorkflowExecution,${APIReferenceDocPage}API_Decision.html,true,Write
18396,421,swf:StartTimer,${APIReferenceDocPage}API_Decision.html,true,Write
18397,421,swf:StartWorkflowExecution,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_StartWorkflowExecution.html,false,Write
18398,421,swf:TagResource,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_TagResource.html,false,Tagging
18399,421,swf:TerminateWorkflowExecution,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_TerminateWorkflowExecution.html,false,Write
18400,421,swf:UndeprecateActivityType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_UndeprecateActivityType.html,false,Write
18401,421,swf:UndeprecateDomain,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_UndeprecateDomain.html,false,Write
18402,421,swf:UndeprecateWorkflowType,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_UndeprecateWorkflowType.html,false,Write
18403,421,swf:UntagResource,https://docs.aws.amazon.com/amazonswf/latest/apireference/API_UntagResource.html,false,Tagging
18404,422,sdb:BatchDeleteAttributes,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_BatchDeleteAttributes.html,false,Write
18405,422,sdb:BatchPutAttributes,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_BatchPutAttributes.html,false,Write
18406,422,sdb:CreateDomain,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_CreateDomain.html,false,Write
18407,422,sdb:DeleteAttributes,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_DeleteAttributes.html,false,Write
18408,422,sdb:DeleteDomain,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_DeleteDomain.html,false,Write
18409,422,sdb:DomainMetadata,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_DomainMetadata.html,false,Read
18410,422,sdb:GetAttributes,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_GetAttributes.html,false,Read
18411,422,sdb:ListDomains,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_ListDomains.html,false,List
18412,422,sdb:PutAttributes,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_PutAttributes.html,false,Write
18413,422,sdb:Select,https://docs.aws.amazon.com/AmazonSimpleDB/latest/DeveloperGuide/SDB_API_Select.html,false,Read
18414,423,textract:AnalyzeDocument,https://docs.aws.amazon.com/textract/latest/dg/API_AnalyzeDocument.html,false,Read
18415,423,textract:AnalyzeExpense,https://docs.aws.amazon.com/textract/latest/dg/API_AnalyzeExpense.html,false,Read
18416,423,textract:AnalyzeID,https://docs.aws.amazon.com/textract/latest/dg/API_AnalyzeID.html,false,Read
18417,423,textract:CreateAdapter,https://docs.aws.amazon.com/textract/latest/dg/API_CreateAdapter.html,false,Write
18418,423,textract:CreateAdapterVersion,https://docs.aws.amazon.com/textract/latest/dg/API_CreateAdapterVersion.html,false,Write
18419,423,textract:DeleteAdapter,https://docs.aws.amazon.com/textract/latest/dg/API_DeleteAdapter.html,false,Write
18420,423,textract:DeleteAdapterVersion,https://docs.aws.amazon.com/textract/latest/dg/API_DeleteAdapterVersion.html,false,Write
18421,423,textract:DetectDocumentText,https://docs.aws.amazon.com/textract/latest/dg/API_DetectDocumentText.html,false,Read
18422,423,textract:GetAdapter,https://docs.aws.amazon.com/textract/latest/dg/API_GetAdapter.html,false,Read
18423,423,textract:GetAdapterVersion,https://docs.aws.amazon.com/textract/latest/dg/API_GetAdapterVersion.html,false,Read
18424,423,textract:GetDocumentAnalysis,https://docs.aws.amazon.com/textract/latest/dg/API_GetDocumentAnalysis.html,false,Read
18425,423,textract:GetDocumentTextDetection,https://docs.aws.amazon.com/textract/latest/dg/API_GetDocumentTextDetection.html,false,Read
18426,423,textract:GetExpenseAnalysis,https://docs.aws.amazon.com/textract/latest/dg/API_GetExpenseAnalysis.html,false,Read
18427,423,textract:GetLendingAnalysis,https://docs.aws.amazon.com/textract/latest/dg/API_GetLendingAnalysis.html,false,Read
18428,423,textract:GetLendingAnalysisSummary,https://docs.aws.amazon.com/textract/latest/dg/API_GetLendingAnalysisSummary.html,false,Read
18429,423,textract:ListAdapterVersions,https://docs.aws.amazon.com/textract/latest/dg/API_ListAdapterVersions.html,false,Read
18430,423,textract:ListAdapters,https://docs.aws.amazon.com/textract/latest/dg/API_ListAdapters.html,false,Read
18431,423,textract:ListTagsForResource,https://docs.aws.amazon.com/textract/latest/dg/API_ListTagsForResource.html,false,Read
18432,423,textract:StartDocumentAnalysis,https://docs.aws.amazon.com/textract/latest/dg/API_StartDocumentAnalysis.html,false,Write
18433,423,textract:StartDocumentTextDetection,https://docs.aws.amazon.com/textract/latest/dg/API_StartDocumentTextDetection.html,false,Write
18434,423,textract:StartExpenseAnalysis,https://docs.aws.amazon.com/textract/latest/dg/API_StartExpenseAnalysis.html,false,Write
18435,423,textract:StartLendingAnalysis,https://docs.aws.amazon.com/textract/latest/dg/API_StartLendingAnalysis.html,false,Write
18436,423,textract:TagResource,https://docs.aws.amazon.com/textract/latest/dg/API_TagResource.html,false,Tagging
18437,423,textract:UntagResource,https://docs.aws.amazon.com/textract/latest/dg/API_UntagResource.html,false,Tagging
18438,423,textract:UpdateAdapter,https://docs.aws.amazon.com/textract/latest/dg/API_UpdateAdapter.html,false,Write
18439,424,timestream:CancelQuery,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_CancelQuery.html,false,Write
18440,424,timestream:CreateBatchLoadTask,https://docs.aws.amazon.com/timestream/latest/developerguide/API_CreateBatchLoadTask.html,false,Write
18441,424,timestream:CreateDatabase,https://docs.aws.amazon.com/timestream/latest/developerguide/API_CreateDatabase.html,false,Write
18442,424,timestream:CreateScheduledQuery,https://docs.aws.amazon.com/timestream/latest/developerguide/API_CreateScheduledQuery.html,false,Write
18443,424,timestream:CreateTable,https://docs.aws.amazon.com/timestream/latest/developerguide/API_CreateTable.html,false,Write
18444,424,timestream:DeleteDatabase,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DeleteDatabase.html,false,Write
18445,424,timestream:DeleteScheduledQuery,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DeleteScheduledQuery.html,false,Write
18446,424,timestream:DeleteTable,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DeleteTable.html,false,Write
18447,424,timestream:DescribeAccountSettings,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_DescribeAccountSettings.html,false,Read
18448,424,timestream:DescribeBatchLoadTask,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DescribeBatchLoadTask.html,false,Read
18449,424,timestream:DescribeDatabase,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DescribeDatabase.html,false,Read
18450,424,timestream:DescribeEndpoints,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DescribeEndpoints.html,false,List
18451,424,timestream:DescribeScheduledQuery,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DescribeScheduledQuery.html,false,Read
18452,424,timestream:DescribeTable,https://docs.aws.amazon.com/timestream/latest/developerguide/API_DescribeTable.html,false,Read
18453,424,timestream:ExecuteScheduledQuery,https://docs.aws.amazon.com/timestream/latest/developerguide/API_ExecuteScheduledQuery.html,false,Write
18454,424,timestream:GetAwsBackupStatus,https://docs.aws.amazon.com/timestream/latest/developerguide/backups.html,false,Read
18455,424,timestream:GetAwsRestoreStatus,https://docs.aws.amazon.com/timestream/latest/developerguide/backups.html,false,Read
18456,424,timestream:ListBatchLoadTasks,https://docs.aws.amazon.com/timestream/latest/developerguide/API_ListBatchLoadTasks.html,false,List
18457,424,timestream:ListDatabases,https://docs.aws.amazon.com/timestream/latest/developerguide/API_ListDatabases.html,false,List
18458,424,timestream:ListMeasures,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_Query.html,false,List
18459,424,timestream:ListScheduledQueries,https://docs.aws.amazon.com/timestream/latest/developerguide/API_ListScheduledQueries.html,false,List
18460,424,timestream:ListTables,https://docs.aws.amazon.com/timestream/latest/developerguide/API_ListTables.html,false,List
18461,424,timestream:ListTagsForResource,https://docs.aws.amazon.com/timestream/latest/developerguide/API_ListTagsForResource.html,false,Read
18462,424,timestream:PrepareQuery,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_PrepareQuery.html,false,Read
18463,424,timestream:ResumeBatchLoadTask,https://docs.aws.amazon.com/timestream/latest/developerguide/API_ResumeBatchLoadTask.html,false,Write
18464,424,timestream:Select,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_Query.html,false,Read
18465,424,timestream:SelectValues,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_Query.html,false,Read
18466,424,timestream:StartAwsBackupJob,https://docs.aws.amazon.com/timestream/latest/developerguide/backups.html,false,Write
18467,424,timestream:StartAwsRestoreJob,https://docs.aws.amazon.com/timestream/latest/developerguide/backups.html,false,Write
18468,424,timestream:TagResource,https://docs.aws.amazon.com/timestream/latest/developerguide/API_TagResource.html,false,Tagging
18469,424,timestream:Unload,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_Query.html,false,Write
18470,424,timestream:UntagResource,https://docs.aws.amazon.com/timestream/latest/developerguide/API_UntagResource.html,false,Tagging
18471,424,timestream:UpdateAccountSettings,https://docs.aws.amazon.com/timestream/latest/developerguide/API_query_UpdateAccountSettings.html,false,Write
18472,424,timestream:UpdateDatabase,https://docs.aws.amazon.com/timestream/latest/developerguide/API_UpdateDatabase.html,false,Write
18473,424,timestream:UpdateScheduledQuery,https://docs.aws.amazon.com/timestream/latest/developerguide/API_UpdateScheduledQuery.html,false,Write
18474,424,timestream:UpdateTable,https://docs.aws.amazon.com/timestream/latest/developerguide/API_UpdateTable.html,false,Write
18475,424,timestream:WriteRecords,https://docs.aws.amazon.com/timestream/latest/developerguide/API_WriteRecords.html,false,Write
18476,425,timestream-influxdb:CreateDbCluster,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_CreateDbCluster.html,false,Write
18477,425,timestream-influxdb:CreateDbInstance,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_CreateDbInstance.html,false,Write
18478,425,timestream-influxdb:CreateDbParameterGroup,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_CreateDbParameterGroup.html,false,Write
18479,425,timestream-influxdb:DeleteDbCluster,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_DeleteDbCluster.html,false,Write
18480,425,timestream-influxdb:DeleteDbInstance,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_DeleteDbInstance.html,false,Write
18481,425,timestream-influxdb:GetDbCluster,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_GetDbCluster.html,false,Read
18482,425,timestream-influxdb:GetDbInstance,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_GetDbInstance.html,false,Read
18483,425,timestream-influxdb:GetDbParameterGroup,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_GetDbParameterGroup.html,false,Read
18484,425,timestream-influxdb:ListDbClusters,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_ListDbClusters.html,false,List
18485,425,timestream-influxdb:ListDbInstances,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_ListDbInstances.html,false,List
18486,425,timestream-influxdb:ListDbInstancesForCluster,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_ListDbInstancesForCluster.html,false,Read
18487,425,timestream-influxdb:ListDbParameterGroups,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_ListDbParameterGroups.html,false,List
18488,425,timestream-influxdb:ListTagsForResource,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_ListTagsForResource.html,false,Read
18489,425,timestream-influxdb:TagResource,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_TagResource.html,false,Tagging
18490,425,timestream-influxdb:UntagResource,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_UntagResource.html,false,Tagging
18491,425,timestream-influxdb:UpdateDbCluster,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_UpdateDbCluster.html,false,Write
18492,425,timestream-influxdb:UpdateDbInstance,https://docs.aws.amazon.com/ts-influxdb/latest/ts-influxdb-api/API_UpdateDbInstance.html,false,Write
18493,426,transcribe:CreateCallAnalyticsCategory,https://docs.aws.amazon.com/transcribe/latest/dg/API_CreateCallAnalyticsCategory.html,false,Write
18494,426,transcribe:CreateLanguageModel,https://docs.aws.amazon.com/transcribe/latest/dg/API_CreateLanguageModel.html,false,Write
18495,426,transcribe:CreateMedicalVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_CreateMedicalVocabulary.html,false,Write
18496,426,transcribe:CreateVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_CreateVocabulary.html,false,Write
18497,426,transcribe:CreateVocabularyFilter,https://docs.aws.amazon.com/transcribe/latest/dg/API_CreateVocabularyFilter.html,false,Write
18498,426,transcribe:DeleteCallAnalyticsCategory,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteCallAnalyticsCategory.html,false,Write
18499,426,transcribe:DeleteCallAnalyticsJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteCallAnalyticsJob.html,false,Write
18500,426,transcribe:DeleteLanguageModel,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteLanguageModel.html,false,Write
18501,426,transcribe:DeleteMedicalScribeJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteMedicalScribeJob.html,false,Write
18502,426,transcribe:DeleteMedicalTranscriptionJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteMedicalTranscriptionJob.html,false,Write
18503,426,transcribe:DeleteMedicalVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteMedicalVocabulary.html,false,Write
18504,426,transcribe:DeleteTranscriptionJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteTranscriptionJob.html,false,Write
18505,426,transcribe:DeleteVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteVocabulary.html,false,Write
18506,426,transcribe:DeleteVocabularyFilter,https://docs.aws.amazon.com/transcribe/latest/dg/API_DeleteVocabularyFilter.html,false,Write
18507,426,transcribe:DescribeLanguageModel,https://docs.aws.amazon.com/transcribe/latest/dg/API_DescribeLanguageModel.html,false,Read
18508,426,transcribe:GetCallAnalyticsCategory,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetCallAnalyticsCategory.html,false,Read
18509,426,transcribe:GetCallAnalyticsJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetCallAnalyticsJob.html,false,Read
18510,426,transcribe:GetMedicalScribeJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetMedicalScribeJob.html,false,Read
18511,426,transcribe:GetMedicalScribeStream,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_GetMedicalScribeStream.html,false,Read
18512,426,transcribe:GetMedicalTranscriptionJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetMedicalTranscriptionJob.html,false,Read
18513,426,transcribe:GetMedicalVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetMedicalVocabulary.html,false,Read
18514,426,transcribe:GetTranscriptionJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetTranscriptionJob.html,false,Read
18515,426,transcribe:GetVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetVocabulary.html,false,Read
18516,426,transcribe:GetVocabularyFilter,https://docs.aws.amazon.com/transcribe/latest/dg/API_GetVocabularyFilter.html,false,Read
18517,426,transcribe:ListCallAnalyticsCategories,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListCallAnalyticsCategories.html,false,List
18518,426,transcribe:ListCallAnalyticsJobs,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListCallAnalyticsJobs.html,false,List
18519,426,transcribe:ListLanguageModels,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListLanguageModels.html,false,List
18520,426,transcribe:ListMedicalScribeJobs,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListMedicalScribeJobs.html,false,List
18521,426,transcribe:ListMedicalTranscriptionJobs,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListMedicalTranscriptionJobs.html,false,List
18522,426,transcribe:ListMedicalVocabularies,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListMedicalVocabularies.html,false,List
18523,426,transcribe:ListTagsForResource,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListTagsForResource.html,false,Read
18524,426,transcribe:ListTranscriptionJobs,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListTranscriptionJobs.html,false,List
18525,426,transcribe:ListVocabularies,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListVocabularies.html,false,List
18526,426,transcribe:ListVocabularyFilters,https://docs.aws.amazon.com/transcribe/latest/dg/API_ListVocabularyFilters.html,false,List
18527,426,transcribe:StartCallAnalyticsJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_StartCallAnalyticsJob.html,false,Write
18528,426,transcribe:StartCallAnalyticsStreamTranscription,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_StartCallAnalyticsStreamTranscription.html,false,Write
18529,426,transcribe:StartCallAnalyticsStreamTranscriptionWebSocket,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_StartCallAnalyticsStreamTranscriptionWebSocket.html,false,Write
18530,426,transcribe:StartMedicalScribeJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_StartMedicalScribeJob.html,false,Write
18531,426,transcribe:StartMedicalScribeStream,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_StartMedicalScribeStream.html,false,Write
18532,426,transcribe:StartMedicalStreamTranscription,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_StartMedicalStreamTranscription.html,false,Write
18533,426,transcribe:StartMedicalStreamTranscriptionWebSocket,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_StartMedicalStreamTranscriptionWebSocket.html,false,Write
18534,426,transcribe:StartMedicalTranscriptionJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_StartMedicalTranscriptionJob.html,false,Write
18535,426,transcribe:StartStreamTranscription,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_StartStreamTranscription.html,false,Write
18536,426,transcribe:StartStreamTranscriptionWebSocket,https://docs.aws.amazon.com/transcribe/latest/dg/API_streaming_StartStreamTranscriptionWebSocket.html,false,Write
18537,426,transcribe:StartTranscriptionJob,https://docs.aws.amazon.com/transcribe/latest/dg/API_StartTranscriptionJob.html,false,Write
18538,426,transcribe:TagResource,https://docs.aws.amazon.com/transcribe/latest/dg/API_TagResource.html,false,Tagging
18539,426,transcribe:UntagResource,https://docs.aws.amazon.com/transcribe/latest/dg/API_UntagResource.html,false,Tagging
18540,426,transcribe:UpdateCallAnalyticsCategory,https://docs.aws.amazon.com/transcribe/latest/dg/API_UpdateCallAnalyticsCategory.html,false,Write
18541,426,transcribe:UpdateMedicalVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_UpdateMedicalVocabulary.html,false,Write
18542,426,transcribe:UpdateVocabulary,https://docs.aws.amazon.com/transcribe/latest/dg/API_UpdateVocabulary.html,false,Write
18543,426,transcribe:UpdateVocabularyFilter,https://docs.aws.amazon.com/transcribe/latest/dg/API_UpdateVocabularyFilter.html,false,Write
18544,427,translate:CreateParallelData,https://docs.aws.amazon.com/translate/latest/APIReference/API_CreateParallelData.html,false,Write
18545,427,translate:DeleteParallelData,https://docs.aws.amazon.com/translate/latest/APIReference/API_DeleteParallelData.html,false,Write
18546,427,translate:DeleteTerminology,https://docs.aws.amazon.com/translate/latest/APIReference/API_DeleteTerminology.html,false,Write
18547,427,translate:DescribeTextTranslationJob,https://docs.aws.amazon.com/translate/latest/APIReference/API_DescribeTextTranslationJob.html,false,Read
18548,427,translate:GetParallelData,https://docs.aws.amazon.com/translate/latest/APIReference/API_GetParallelData.html,false,Read
18549,427,translate:GetTerminology,https://docs.aws.amazon.com/translate/latest/APIReference/API_GetTerminology.html,false,Read
18550,427,translate:ImportTerminology,https://docs.aws.amazon.com/translate/latest/APIReference/API_ImportTerminology.html,false,Write
18551,427,translate:ListLanguages,https://docs.aws.amazon.com/translate/latest/APIReference/API_ListLanguages.html,false,List
18552,427,translate:ListParallelData,https://docs.aws.amazon.com/translate/latest/APIReference/API_ListParallelData.html,false,List
18553,427,translate:ListTagsForResource,https://docs.aws.amazon.com/translate/latest/APIReference/API_ListTagsForResource.html,false,Read
18554,427,translate:ListTerminologies,https://docs.aws.amazon.com/translate/latest/APIReference/API_ListTerminologies.html,false,List
18555,427,translate:ListTextTranslationJobs,https://docs.aws.amazon.com/translate/latest/APIReference/API_ListTextTranslationJobs.html,false,List
18556,427,translate:StartTextTranslationJob,https://docs.aws.amazon.com/translate/latest/APIReference/API_StartTextTranslationJob.html,false,Write
18557,427,translate:StopTextTranslationJob,https://docs.aws.amazon.com/translate/latest/APIReference/API_StopTextTranslationJob.html,false,Write
18558,427,translate:TagResource,https://docs.aws.amazon.com/translate/latest/APIReference/API_TagResource.html,false,Tagging
18559,427,translate:TranslateDocument,https://docs.aws.amazon.com/translate/latest/APIReference/API_TranslateDocument.html,false,Read
18560,427,translate:TranslateText,https://docs.aws.amazon.com/translate/latest/APIReference/API_TranslateText.html,false,Read
18561,427,translate:UntagResource,https://docs.aws.amazon.com/translate/latest/APIReference/API_UntagResource.html,false,Tagging
18562,427,translate:UpdateParallelData,https://docs.aws.amazon.com/translate/latest/APIReference/API_UpdateParallelData.html,false,Write
18563,428,vpc-lattice:AssociateViaAWSService,service-network-associations.html#service-network-resource-configuration,true,Permissions management
18564,428,vpc-lattice:AssociateViaAWSService-EventsAndStates,service-network-associations.html#service-network-resource-configuration,true,Permissions management
